Kgrid,V1,V2,V3,K1,K2,K3,L1,L2,L3,n_iter,time,tol_level,V1InitialGuess,V2InitialGuess,V3InitialGuess
3.86952714127298,-0.368708130504286,-0.334962504633861,-0.30099316150528,3.80633099661103,3.85146069938099,3.90563090863385,0.685478459398233,0.691067103907449,0.696459844742662,419,2530.2445694,1e-07,0.393046972722323,0.409163037530422,0.425499388442313
3.87855403196024,-0.368456192279329,-0.334716846622062,-0.300753730081718,3.80636320700991,3.86048899103287,3.91465729733048,0.687416884137387,0.692937990991913,0.698264340130247,419,2530.2445694,1e-07,0.397030936864137,0.413095492637772,0.429380868060332
3.8875809226475,-0.368204546774193,-0.334471527246925,-0.300514760732702,3.81537957929614,3.86953536923158,3.92366877959095,0.689365229485472,0.694818012112874,0.700077238004176,419,2530.2445694,1e-07,0.400998334965465,0.417011781273792,0.433246568978286
3.89660781333477,-0.367953228191279,-0.334226636947629,-0.300276008944801,3.82439522768037,3.87854946660835,3.92369438606199,0.69132355683844,0.696707220952947,0.701898585257856,419,2530.2445694,1e-07,0.404949303902667,0.420912035514251,0.437096618696522
3.90563470402203,-0.36770219376188,-0.333982070232574,-0.300037445228484,3.83342950999442,3.87856689852432,3.93271753177307,0.693291927940359,0.698605671480574,0.703728429019148,419,2530.2445694,1e-07,0.408883978868771,0.42479638582898,0.440931143181926
3.91466159470929,-0.367451467326025,-0.333737704179577,-0.299799328132244,3.84244630044231,3.88757636847843,3.94174641619443,0.695270404883802,0.700513417950242,0.705566816650469,419,2530.2445694,1e-07,0.412802493400905,0.428664961107734,0.444750266892361
3.92368848539655,-0.367201332780689,-0.333493794802052,-0.299561638562742,3.85146973508757,3.89660357219226,3.95076751526568,0.697259050110207,0.702430514902673,0.707413795748872,419,2530.2445694,1e-07,0.416704979407167,0.432517888685549,0.448554112800618
3.93271537608381,-0.366951559649193,-0.333250241813927,-0.299324152026947,3.85148492839037,3.90563778706934,3.95979784310466,0.699257926410185,0.704357017164985,0.709269414146106,419,2530.2445694,1e-07,0.420591567192954,0.436355294367582,0.45234280241789
3.94174226677108,-0.366701955036988,-0.333006931392251,-0.299087083025354,3.86051394200516,3.91465173256232,3.96880787217578,0.701267096923797,0.706292979850813,0.711133719908639,419,2530.2445694,1e-07,0.424462385486764,0.440177302453468,0.456116455816788
3.95076915745834,-0.366452819984916,-0.33276410787737,-0.298850403301329,3.86951767117173,3.92368642434921,3.97783931855705,0.703286625140782,0.708238458360408,0.713006761337672,419,2530.2445694,1e-07,0.428317561465482,0.443984035761188,0.459875191653909
3.9597960481456,-0.366204039166221,-0.332521644299439,-0.298613878237881,3.87854598195316,3.92369406259446,3.97786380223158,0.705316574900746,0.71019350838069,0.714888586969108,419,2530.2445694,1e-07,0.43215722077915,0.447775615650458,0.463619127191952
3.96882293883286,-0.365955585282411,-0.332279351938305,-0.298377743097915,3.88755783122192,3.93272530672147,3.9868605872647,0.707357010393307,0.712158185885279,0.716779245573512,419,2530.2445694,1e-07,0.435981487575275,0.451552162045686,0.467348378321426
3.97784982952012,-0.365707491483583,-0.332037339326454,-0.298141964132381,3.89661727975838,3.94175993444028,3.99590052259563,0.709407996158192,0.714132547134482,0.718678786156032,419,2530.2445694,1e-07,0.43979048452261,0.455313793458447,0.471063059581909
3.98687672020739,-0.365459713655934,-0.331795840288327,-0.297906536809317,3.90562676121832,3.95078043868561,4.00491126903833,0.71146959708529,0.716116648675247,0.720587257956297,419,2530.2445694,1e-07,0.443584332834517,0.459060627009543,0.474763284182926
3.99590361089465,-0.36521218865039,-0.331554728429837,-0.297671429933554,3.90563481559436,3.95979926104404,4.01394066388369,0.713541878414664,0.718110547341088,0.722504710448288,419,2530.2445694,1e-07,0.447363152291832,0.462792778450629,0.478449164024406
4.00493050158191,-0.364964882407688,-0.331313830421636,-0.297436640865862,3.91469845423579,3.96879664367762,4.02295588311201,0.715624905736504,0.720114300251958,0.724431193340178,419,2530.2445694,1e-07,0.451127061265304,0.466510362185414,0.48212080971676
4.01395739226917,-0.364718181788432,-0.331073245512251,-0.297202137139213,3.923679636773,3.97784993349238,4.02298104522183,0.717718744991042,0.722127964814101,0.726366756574145,419,2530.2445694,1e-07,0.454876176737588,0.470213491290464,0.485778330600565
4.02298428295643,-0.364471872411508,-0.330832974939522,-0.296967915166663,3.93270419059042,3.9778743605636,4.03201694748433,0.719823462468413,0.724151598719854,0.728311450326154,419,2530.2445694,1e-07,0.458610614324819,0.473902277535596,0.489421834765882
4.0320111736437,-0.364225768125015,-0.330593064885515,-0.296734081584994,3.94174809342258,3.98690438948359,4.0410272089386,0.721939124808464,0.726185259947414,0.730265325005711,419,2530.2445694,1e-07,0.462330488297762,0.477576831403892,0.493051429071209
4.04103806433096,-0.363980157237857,-0.330353568541255,-0.296500600632249,3.95076853634217,3.99590116824899,4.05004530705704,0.724065799000512,0.728229006760567,0.732228431255582,419,2530.2445694,1e-07,0.466035911602557,0.481237262111326,0.496667219162072
4.05006495501822,-0.363734694829827,-0.330114323031867,-0.296267441175355,3.95077634693718,4.00494011113821,4.05908384355218,0.726203552383058,0.730282897708377,0.73420081995149,419,2530.2445694,1e-07,0.469726995881066,0.484883677626013,0.500269309489269
4.05909184570548,-0.363489595805558,-0.329875423481178,-0.296034568931777,3.95981302843271,4.01393932329485,4.0680908154551,0.728352452643432,0.732346991624825,0.736182542201768,419,2530.2445694,1e-07,0.473403851490839,0.488516184687116,0.503857803326778
4.06811873639274,-0.363244847193997,-0.329636869462198,-0.295801943103744,3.96883904786063,4.02295720372174,4.07712052893242,0.730512567817396,0.734421347628423,0.738173649346993,419,2530.2445694,1e-07,0.477066587524681,0.492134888823368,0.507432802789323
4.07714562708001,-0.36300048208673,-0.329398600673969,-0.295569526126047,3.97785401488856,4.02299010113535,4.0861562136322,0.732683966288691,0.736506025121767,0.740174192959577,419,2530.2445694,1e-07,0.480715311829873,0.495739894371264,0.510994408849614
4.08617251776727,-0.362756467908596,-0.329160568967525,-0.295337278283755,3.98685971914369,4.03202631909204,4.08620522221756,0.734866716788517,0.738601083791061,0.742184224843334,419,2530.2445694,1e-07,0.484350131027005,0.499331304492913,0.514542721355279
4.09519940845453,-0.362512739655251,-0.328922977645256,-0.295105458282455,3.99590343969612,4.04105022155678,4.09520873161382,0.737060888394969,0.740706583605591,0.744203797033002,419,2530.2445694,1e-07,0.487971150528478,0.502909221193556,0.518077839045469
4.10422629914179,-0.362269261424006,-0.3286856685881,-0.294874472128515,4.00491018765536,4.0500548597425,4.10419531538356,0.739266550532404,0.742822584817152,0.746232961793747,419,2530.2445694,1e-07,0.49157847455664,0.50647374533875,0.521599859567177
4.11325318982905,-0.362025938563933,-0.32844873443278,-0.294643737486564,4.00494411422816,4.05906249715537,4.10424002397599,0.741483772970757,0.744949147959438,0.748271771620614,419,2530.2445694,1e-07,0.495172206161594,0.510024976671248,0.525108879491228
4.12228008051632,-0.3617831987278,-0.328212171454716,-0.294413177102535,4.01396183805724,4.06810764258545,4.11326641205631,0.743712625824789,0.747086333847376,0.750320279237961,419,2530.2445694,1e-07,0.498752447238672,0.513563013827562,0.528604994328018
4.13130697120358,-0.361540872631204,-0.327975860822332,-0.294182832809517,4.02298167153419,4.06813298258281,4.12231261202998,0.745953179553279,0.749234203576419,0.752378537598842,419,2530.2445694,1e-07,0.502319298545586,0.517087954354219,0.532088298542928
4.14033386189084,-0.36129878822595,-0.327739743681375,-0.293952738811555,4.03202425133649,4.0771733519527,4.13132091278788,0.748205504958148,0.751392818521792,0.754446599884367,419,2530.2445694,1e-07,0.505872859719253,0.52059989472372,0.535558885571487
4.1493607525781,-0.361057192353922,-0.327503896147879,-0.29372292638917,4.03203445448123,4.08618979834329,4.14033275348989,0.750469673183528,0.753562240337688,0.756524519503013,419,2530.2445694,1e-07,0.509413229292335,0.524098930350228,0.539016847834252
4.15838764326536,-0.360815738393876,-0.327268510292668,-0.293493426622938,4.0410641252827,4.09521476918455,4.14936326613173,0.752745755714757,0.755742530956412,0.758612350089909,419,2530.2445694,1e-07,0.512940504709441,0.527585155604934,0.542462276751409
4.16741453395263,-0.360574466698403,-0.327033440455902,-0.293264276266029,4.05007545601607,4.10422904095434,4.15836174417067,0.755033824377314,0.757933752587483,0.760710145506077,419,2530.2445694,1e-07,0.516454782343062,0.531058663831174,0.545895262757132
